idx	sentence	label
3479	chicago offers much colorful eye candy , including the spectacle of gere in his dancing shoes , hoofing and crooning with the best of them . 	1
3480	build some robots , haul 'em to the theatre with you for the late show , and put on your own mystery science theatre 3000 tribute to what is almost certainly going to go down as the worst -- and only -- killer website movie of this or any other year . 	0
3481	"plays like one of those conversations that comic book guy on "" the simpsons "" has . "	0
3482	dragonfly has no atmosphere , no tension -- nothing but costner , flailing away . it's a buggy drag . 	0
3483	[a] poorly executed comedy . 	0
3484	there's no way to sort out the mess in our heads and deconstruct where it all went wrong . this is an hour and a half of daydreaming . 	0
3485	the production has been made with an enormous amount of affection , so we believe these characters love each other . 	1
3486	instead of a balanced film that explains the zeitgeist that is the x games , we get a cinematic postcard that's superficial and unrealized . 	0
3487	the strength of the film comes not from any cinematic razzle-dazzle but from its recovery of an historical episode that , in the simple telling , proves simultaneously harrowing and uplifting . 	1
3488	how do you spell cliché ? 	0
3489	its adult themes of familial separation and societal betrayal are head and shoulders above much of the director's previous popcorn work . 	1
3490	with more character development this might have been an eerie thriller ; with better payoffs , it could have been a thinking man's monster movie . 	0
3491	a slick , well-oiled machine , exquisitely polished and upholstered . 	1
3492	it ultimately stands forth as an important chronicle of the abuses of one of latin america's most oppressive regimes . 	1
3493	nasty , ugly , pointless and depressing , even if you hate clowns . 	0
3494	there is no insight into the anguish of heidi's life -- only a depiction of pain , today's version of greek tragedy , the talk-show guest decrying her fate . 	0
3495	paul bettany is good at being the ultra-violent gangster wannabe , but the movie is certainly not number 1 . 	0
3496	as we have come to learn -- as many times as we have fingers to count on -- jason is a killer who doesn't know the meaning of the word 'quit . ' the filmmakers might want to look it up . 	0
3497	there is simply not enough of interest onscreen to sustain its seventy-minute running time . 	0
3498	a damn fine and a truly distinctive and a deeply pertinent film . 	1
3499	the events of the film are just so weird that i honestly never knew what the hell was coming next . 	1
3500	these spiders can outrun a motorcycle and wrap a person in a sticky cocoon in seconds , but they fall short of being interesting or entertaining . 	0
3501	the tug of war that ensues is as much a snapshot of modern china in microcosm as it is a crash course in movie mythology . 	1
3502	a return to pure disney magic and is enjoyable family fare . 	1
3503	it's tough to watch , but it's a fantastic movie . 	1
3504	among the many pleasures are the lively intelligence of the artists and their perceptiveness about their own situations . 	1
3505	a low-budget affair , tadpole was shot on digital video , and the images often look smeary and blurry , to the point of distraction . then again , in a better movie , you might not have noticed . 	0
3506	sitting through the last reel ( spoiler alert ! ) is significantly less charming than listening to a four-year-old with a taste for exaggeration recount his halloween trip to the haunted house . 	0
3507	while the humor is recognizably plympton , he has actually bothered to construct a real story this time . 	1
3508	the film is a hoot , and is just as good , if not better than much of what's on saturday morning tv especially the pseudo-educational stuff we all can't stand . 	1
3509	a stunning and overwhelmingly cogent case for kissinger as a calculating war criminal . 	1
3510	on top of a foundering performance , [madonna's] denied her own athleticism by lighting that emphasizes every line and sag . 	0
3511	impostor has a handful of thrilling moments and a couple of good performances , but the movie doesn't quite fly . for starters , the story is just too slim . 	0
3512	no number of fantastic sets , extras , costumes and spectacular locales can disguise the emptiness at the center of the story . 	0
3513	abandons all pretense of creating historical context and waltzes off into a hectic soap about the ups and downs of the heavy breathing between the two artists . 	0
3514	unfolds with such a wallop of you-are-there immediacy that when the bullets start to fly , your first instinct is to duck . 	1
3515	has all the scenic appeal of a cesspool . 	0
3516	without the dark spookiness of crystal lake camp , the horror concept completely loses its creepy menace . 	0
3517	so bland and utterly forgettable that it might as well have been titled generic jennifer lopez romantic comedy . 	0
